movie_id,title,genres
1223,Kolya (1996),Comedy
1224,Gridlock'd (1997),Crime
1225,Waiting for Guffman (1996),Comedy
1226,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
1227,"Beautician and the Beast, The (1997)",Comedy|Romance
1228,SubUrbia (1997),Comedy
1229,Hotel de Love (1996),Comedy|Romance
1230,"Pest, The (1997)",Comedy
1231,Fools Rush In (1997),Comedy|Romance
1232,Touch (1997),Romance
1233,Absolute Power (1997),Mystery|Thriller
1234,That Darn Cat! (1997),Children's|Comedy|Mystery
1235,Vegas Vacation (1997),Comedy
1236,That Old Feeling (1997),Comedy|Romance
1237,Lost Highway (1997),Mystery
1238,Rosewood (1997),Drama
1239,Donnie Brasco (1997),Crime|Drama
1240,Booty Call (1997),Comedy|Romance
1241,Boys Life 2 (1997),Drama
1242,City of Industry (1997),Crime|Thriller
1243,Best Men (1997),Action|Comedy|Crime|Drama
1244,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
1245,Kama Sutra: A Tale of Love (1996),Romance
1246,Private Parts (1997),Comedy|Drama
1247,Love Jones (1997),Romance
1248,"Saint, The (1997)",Action|Romance|Thriller
1249,Smilla's Sense of Snow (1997),Action|Drama|Thriller
1250,"Van, The (1996)",Comedy|Drama
1251,Crash (1996),Drama|Thriller
1252,"Daytrippers, The (1996)",Mystery
1253,Liar Liar (1997),Comedy
1254,"Quiet Room, The (1996)",Drama
1255,Selena (1997),Drama|Musical
1256,"Devil's Own, The (1997)",Action|Drama|Thriller|War
1257,Cats Don't Dance (1997),Animation|Children's|Musical
1258,B*A*P*S (1997),Comedy
1259,Love and Other Catastrophes (1996),Romance
1260,"Sixth Man, The (1997)",Comedy
1261,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's
1262,Anna Karenina (1997),Drama|Romance
1263,Double Team (1997),Action
1264,Inventing the Abbotts (1997),Drama|Romance
1265,Anaconda (1997),Action|Adventure|Thriller
1266,Grosse Pointe Blank (1997),Comedy|Crime
1267,Keys to Tulsa (1997),Crime
1268,Kissed (1996),Romance
1269,8 Heads in a Duffel Bag (1997),Comedy
1270,Hollow Reed (1996),Drama
1271,Paradise Road (1997),Drama|War
1272,Traveller (1997),Drama
1273,All Over Me (1997),Drama
1274,A Chef in Love (1996),Comedy
1275,Romy and Michele's High School Reunion (1997),Comedy
1276,Temptress Moon (Feng Yue) (1996),Romance
1277,Volcano (1997),Drama|Thriller
1278,Children of the Revolution (1996),Comedy
1279,Austin Powers: International Man of Mystery (1997),Comedy
1280,Breakdown (1997),Action|Thriller
1281,Broken English (1996),Drama
1282,Commandments (1997),Romance
1283,Ripe (1996),Drama
1284,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
1285,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy
1286,Fathers' Day (1997),Comedy
1287,"Fifth Element, The (1997)",Action|Sci-Fi
1288,Nowhere (1997),Drama
1289,Losing Chase (1996),Drama
1290,Sprung (1997),Comedy
1291,"Promise, The (La Promesse) (1996)",Drama
1292,"Bonheur, Le (1965)",Drama
1293,Love! Valour! Compassion! (1997),Drama|Romance
1294,Shall We Dance? (Shall We Dansu?) (1996),Comedy
1295,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's
1296,Twin Town (1997),Comedy|Crime
1297,Addicted to Love (1997),Comedy|Romance
1298,Brassed Off (1996),Comedy|Drama|Romance
1299,"Designated Mourner, The (1997)",Drama
1300,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
1301,Ponette (1996),Drama
1302,Schizopolis (1996),Comedy
1303,Shiloh (1997),Children's|Drama
1304,Rough Magic (1995),Drama|Romance
1305,Trial and Error (1997),Comedy|Romance
1306,Buddy (1997),Adventure|Children's|Drama
1307,Con Air (1997),Action|Adventure|Thriller
1308,"Pillow Book, The (1995)",Drama|Romance
1309,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1310,Batman & Robin (1997),Action|Adventure|Crime
1311,Dream With the Fishes (1997),Drama
1312,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
1313,Head Above Water (1996),Comedy|Thriller
1314,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
1315,"Last Time I Committed Suicide, The (1997)",Drama
1316,My Best Friend's Wedding (1997),Comedy|Romance
1317,Tetsuo II: Body Hammer (1992),Sci-Fi
1318,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
1319,Contempt (Le Mépris) (1963),Drama
1320,Face/Off (1997),Action|Sci-Fi|Thriller
1321,Fall (1997),Romance
1322,Gabbeh (1996),Drama
1323,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
1324,Out to Sea (1997),Comedy
1325,Wild America (1997),Adventure|Children's
1326,"Simple Wish, A (1997)",Children's|Fantasy
1327,Contact (1997),Drama|Sci-Fi
1328,Love Serenade (1996),Comedy
1329,G.I. Jane (1997),Action|Drama|War
1330,Conan the Barbarian (1982),Action|Adventure
1331,George of the Jungle (1997),Children's|Comedy
1332,Cop Land (1997),Crime|Drama|Mystery
1333,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
1334,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1335,Air Bud (1997),Children's|Comedy
1336,Picture Perfect (1997),Comedy|Romance
1337,In the Company of Men (1997),Drama
1338,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama
1339,Career Girls (1997),Drama
1340,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
1341,Desperate Measures (1998),Crime|Drama|Thriller
1342,Steel (1997),Action
1343,She's So Lovely (1997),Drama|Romance
1344,Hoodlum (1997),Crime|Drama|Film-Noir
1345,Leave It to Beaver (1997),Comedy
1346,Mimic (1997),Sci-Fi|Thriller
1347,Money Talks (1997),Action|Comedy
1348,Excess Baggage (1997),Adventure|Romance
1349,Kull the Conqueror (1997),Action|Adventure
1350,Air Force One (1997),Action|Thriller
1351,187 (1997),Drama
1352,"Hunt for Red October, The (1990)",Action|Thriller
1353,My Own Private Idaho (1991),Drama
1354,"Kiss Me, Guido (1997)",Comedy
1355,Star Maps (1997),Drama
1356,In & Out (1997),Comedy
1357,"Edge, The (1997)",Adventure|Thriller
1358,"Peacemaker, The (1997)",Action|Thriller|War
1359,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1360,Seven Years in Tibet (1997),Drama|War
1361,Kiss the Girls (1997),Crime|Drama|Thriller
1362,Soul Food (1997),Drama
1363,Kicked in the Head (1997),Comedy|Drama
1364,Wishmaster (1997),Horror
1365,"Thousand Acres, A (1997)",Drama
1366,"Game, The (1997)",Mystery|Thriller
1367,Fire Down Below (1997),Action|Drama|Thriller
1368,U Turn (1997),Action|Crime|Mystery
1369,"MatchMaker, The (1997)",Comedy|Romance
1370,"Assignment, The (1997)",Thriller
1371,"Smile Like Yours, A (1997)",Comedy|Romance
1372,Ulee's Gold (1997),Drama
1373,"Ice Storm, The (1997)",Drama
1374,Stag (1997),Action|Thriller
1375,Chasing Amy (1997),Drama|Romance
1376,How to Be a Player (1997),Comedy
1377,"Full Monty, The (1997)",Comedy
1378,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1379,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1380,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1381,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
1382,Rocket Man (1997),Comedy
1383,Playing God (1997),Crime|Thriller
1384,"House of Yes, The (1997)",Comedy|Drama|Thriller
1385,"Fast, Cheap & Out of Control (1997)",Documentary
1386,Washington Square (1997),Drama
1387,Telling Lies in America (1997),Drama
1388,Gattaca (1997),Drama|Sci-Fi|Thriller
1389,FairyTale: A True Story (1997),Children's|Drama|Fantasy
1390,Phantoms (1998),Horror
1391,Swept from the Sea (1997),Romance
1392,Wonderland (1997),Documentary
1393,"Life Less Ordinary, A (1997)",Romance|Thriller
1394,Hurricane Streets (1998),Drama
1395,Eve's Bayou (1997),Drama
1396,Switchback (1997),Thriller
1397,Gang Related (1997),Crime
1398,Stripes (1981),Comedy
1399,Nénette et Boni (1996),Drama
1400,Bean (1997),Comedy
1401,Hugo Pool (1997),Romance
1402,Mad City (1997),Action|Drama
1403,One Night Stand (1997),Drama
1404,"Tango Lesson, The (1997)",Romance
1405,Welcome To Sarajevo (1997),Drama|War
1406,Deceiver (1997),Crime
1407,"Rainmaker, The (1997)",Drama
1408,Boogie Nights (1997),Drama
1409,Witness (1985),Drama|Romance|Thriller
1410,Incognito (1997),Crime|Thriller
1411,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
1412,Critical Care (1997),Comedy
1413,"Joy Luck Club, The (1993)",Drama
1414,Chairman of the Board (1998),Comedy
1415,Sliding Doors (1998),Drama|Romance
1416,Mortal Kombat: Annihilation (1997),Action|Adventure
1417,"Truman Show, The (1998)",Drama
1418,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
1419,Mrs. Dalloway (1997),Romance
1420,"I Love You, I Love You Not (1996)",Romance
1421,Red Corner (1997),Crime|Thriller
1422,"Jackal, The (1997)",Action|Thriller
1423,Anastasia (1997),Animation|Children's|Musical
1424,"Man Who Knew Too Little, The (1997)",Comedy|Mystery
1425,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1426,Alien Escape (1995),Horror|Sci-Fi
1427,Amistad (1997),Drama
1428,"Apostle, The (1997)",Drama
1429,Artemisia (1997),Drama
1430,Bent (1997),Drama|War
1431,"Butcher Boy, The (1998)",Drama
1432,Deconstructing Harry (1997),Comedy|Drama
1433,Flubber (1997),Children's|Comedy|Fantasy
1434,For Richer or Poorer (1997),Comedy
1435,Good Will Hunting (1997),Drama
1436,Home Alone 3 (1997),Children's|Comedy
1437,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
1438,Mouse Hunt (1997),Children's|Comedy
1439,Office Killer (1997),Thriller
1440,Scream 2 (1997),Horror|Thriller
1441,Stranger in the House (1997),Thriller
1442,"Sweet Hereafter, The (1997)",Drama
1443,Time Tracers (1995),Action|Adventure|Sci-Fi
1444,Titanic (1997),Drama|Romance
1445,Tomorrow Never Dies (1997),Action|Romance|Thriller
1446,"Education of Little Tree, The (1997)",Drama
1447,"Postman, The (1997)",Drama
1448,"Horse Whisperer, The (1998)",Drama
1449,"Winter Guest, The (1997)",Drama
1450,Jackie Brown (1997),Crime|Drama
1451,Kundun (1997),Drama
1452,Mr. Magoo (1997),Comedy
1453,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
1454,Afterglow (1997),Drama|Romance
1455,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1456,Great Expectations (1998),Drama|Romance
1457,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's
1458,"Midaq Alley (Callejón de los milagros, El) (1995)",Drama
1459,Arguing the World (1996),Documentary
1460,Firestorm (1998),Action|Adventure|Thriller
1461,Senseless (1998),Comedy
1462,Wag the Dog (1997),Comedy|Drama
1463,Dark City (1998),Film-Noir|Sci-Fi|Thriller
1464,"Leading Man, The (1996)",Romance
1465,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi
1466,Hard Rain (1998),Action|Thriller
1467,Half Baked (1998),Comedy
1468,Fallen (1998),Action|Mystery|Thriller
1469,Shooting Fish (1997),Romance
1470,"Prophecy II, The (1998)",Horror
1471,Dangerous Beauty (1998),Drama
1472,Four Days in September (1997),Drama
1473,Spice World (1997),Comedy|Musical
1474,Deep Rising (1998),Action|Horror|Sci-Fi
1475,Music From Another Room (1998),Drama|Romance
1476,"Replacement Killers, The (1998)",Action|Thriller
1477,B. Monkey (1998),Romance|Thriller
1478,Night Flier (1997),Horror
1479,Blues Brothers 2000 (1998),Action|Comedy|Musical
1480,"Wedding Singer, The (1998)",Comedy|Romance
1481,Sphere (1998),Adventure|Sci-Fi|Thriller
1482,Ayn Rand: A Sense of Life (1997),Documentary
1483,Little City (1998),Comedy|Romance
1484,Palmetto (1998),Film-Noir|Mystery|Thriller
1485,As Good As It Gets (1997),Comedy|Drama
1486,King of New York (1990),Action|Crime
1487,Men With Guns (1997),Action|Drama
1488,Twilight (1998),Crime|Drama
1489,U.S. Marshalls (1998),Action|Thriller
1490,Welcome to Woop-Woop (1997),Comedy
1491,Love and Death on Long Island (1997),Comedy|Drama
1492,In God's Hands (1998),Action|Drama
1493,Everest (1998),Documentary
1494,Hush (1998),Thriller
1495,Suicide Kings (1997),Crime|Drama
1496,"Man in the Iron Mask, The (1998)",Action|Drama|Romance
1497,"Newton Boys, The (1998)",Crime|Drama
1498,Wild Things (1998),Crime|Drama|Mystery|Thriller
1499,Paulie (1998),Adventure|Children's|Comedy
1500,"Cool Dry Place, A (1998)",Drama
1501,Hana-bi (1997),Comedy|Crime|Drama
1502,Primary Colors (1998),Drama
1503,"Niagara, Niagara (1997)",Drama
1504,Wide Awake (1998),Children's|Comedy|Drama
1505,"Price Above Rubies, A (1998)",Drama
1506,Two Girls and a Guy (1997),Comedy|Drama
1507,No Looking Back (1998),Comedy|Drama|Romance
1508,"Object of My Affection, The (1998)",Comedy|Romance
1509,Meet the Deedles (1998),Children's|Comedy
1510,Homegrown (1998),Comedy|Thriller
1511,"Player's Club, The (1998)",Action|Drama
1512,Barney's Great Adventure (1998),Adventure|Children's
1513,"Big One, The (1997)",Comedy|Documentary
1514,Chinese Box (1997),Drama|Romance
1515,Lost in Space (1998),Action|Sci-Fi|Thriller
1516,Mercury Rising (1998),Action|Drama|Thriller
1517,"Spanish Prisoner, The (1997)",Drama|Thriller
1518,City of Angels (1998),Romance
1519,"Last Days of Disco, The (1998)",Drama
1520,"Odd Couple II, The (1998)",Comedy
1521,My Giant (1998),Comedy
1522,He Got Game (1998),Drama
1523,"Gingerbread Man, The (1998)",Drama|Thriller
1524,Live Flesh (1997),Drama
1525,Zero Effect (1998),Comedy|Thriller
1526,Nil By Mouth (1997),Drama
1527,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy
1528,Prince Valiant (1997),Adventure
1529,"I Love You, Don't Touch Me! (1998)",Drama|Romance
1530,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy
1531,Kissing a Fool (1998),Comedy|Romance
1532,Krippendorf's Tribe (1998),Comedy
1533,Kurt & Courtney (1998),Documentary|Musical
1534,"Real Blonde, The (1997)",Comedy
1535,Mr. Nice Guy (1997),Action|Comedy
1536,Taste of Cherry (1997),Drama
1537,Character (Karakter) (1997),Drama
1538,Species II (1998),Horror|Sci-Fi
1539,Major League: Back to the Minors (1998),Comedy
1540,Sour Grapes (1998),Comedy
1541,Wild Man Blues (1998),Documentary
1542,"Big Hit, The (1998)",Action|Comedy
1543,Tarzan and the Lost City (1998),Action|Adventure
1544,Black Dog (1998),Action|Thriller
1545,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1546,Go Now (1995),Drama
1547,"Misérables, Les (1998)",Drama
1548,Still Breathing (1997),Comedy|Romance
1549,Clockwatchers (1997),Comedy
1550,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
1551,Woo (1998),Comedy|Romance
1552,"Hanging Garden, The (1997)",Drama
1553,Lawn Dogs (1997),Drama
1554,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy
1555,Godzilla (1998),Action|Sci-Fi
1556,Bulworth (1998),Comedy
1557,Fear and Loathing in Las Vegas (1998),Comedy|Drama
1558,"Opposite of Sex, The (1998)",Comedy|Drama
1559,Almost Heroes (1998),Adventure|Comedy
1560,Hope Floats (1998),Comedy|Drama|Romance
1561,Insomnia (1997),Thriller
1562,Little Boy Blue (1997),Drama
1563,"Ugly, The (1997)",Horror|Thriller
1564,"Perfect Murder, A (1998)",Mystery|Thriller
1565,Beyond Silence (1996),Drama
1566,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1567,Can't Hardly Wait (1998),Comedy|Drama|Romance
1568,Cousin Bette (1998),Comedy
1569,High Art (1998),Drama|Romance
1570,"Land Girls, The (1998)",Drama|War
1571,Passion in the Desert (1998),Adventure|Drama
1572,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama
1573,Dear Jesse (1997),Documentary
1574,Dream for an Insomniac (1996),Drama|Romance
1575,Hav Plenty (1997),Comedy
1576,Henry Fool (1997),Comedy|Drama
1577,Mr. Jealousy (1997),Comedy|Romance
1578,Mulan (1998),Animation|Children's
1579,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
1580,I Went Down (1997),Action|Comedy|Crime
1581,Doctor Dolittle (1998),Comedy
1582,Out of Sight (1998),Action|Crime|Romance
1583,Picnic at Hanging Rock (1975),Drama|Mystery
1584,Smoke Signals (1998),Comedy|Drama
1585,Buffalo 66 (1998),Action|Comedy|Drama
1586,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
1587,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama
1588,Madeline (1998),Children's|Comedy
1589,Small Soldiers (1998),Animation|Children's|Fantasy|War
1590,Pi (1998),Sci-Fi|Thriller
1591,Whatever (1998),Drama
1592,There's Something About Mary (1998),Comedy
1593,Plan 9 from Outer Space (1958),Horror|Sci-Fi
1594,Wings (1927),Drama|Romance|War
1595,"Broadway Melody, The (1929)",Musical
1596,All Quiet on the Western Front (1930),War
1597,Cimarron (1931),Western
1598,Grand Hotel (1932),Drama
1599,Cavalcade (1933),Drama
1600,Mutiny on the Bounty (1935),Adventure
1601,"Great Ziegfeld, The (1936)",Musical
1602,"Life of Émile Zola, The (1937)",Drama
1603,You Can't Take It With You (1938),Comedy
1604,How Green Was My Valley (1941),Drama
1605,Mrs. Miniver (1942),Drama|War
1606,Going My Way (1944),Comedy
1607,"Lost Weekend, The (1945)",Drama
1608,"Best Years of Our Lives, The (1946)",Drama|War
1609,Gentleman's Agreement (1947),Drama
1610,Hamlet (1948),Drama
1611,All the King's Men (1949),Drama
1612,"Greatest Show on Earth, The (1952)",Drama
1613,From Here to Eternity (1953),Drama|Romance|War
1614,On the Waterfront (1954),Crime|Drama
1615,Marty (1955),Drama|Romance
1616,West Side Story (1961),Musical|Romance
1617,Tom Jones (1963),Comedy
1618,"Man for All Seasons, A (1966)",Drama
1619,In the Heat of the Night (1967),Drama|Mystery
1620,Oliver! (1968),Musical
1621,Midnight Cowboy (1969),Drama
1622,"French Connection, The (1971)",Action|Crime|Drama|Thriller
1623,Rocky (1976),Action|Drama
1624,Kramer Vs. Kramer (1979),Drama
1625,Ordinary People (1980),Drama
1626,Chariots of Fire (1981),Drama
1627,Terms of Endearment (1983),Comedy|Drama
1628,Out of Africa (1985),Drama|Romance
1629,"Last Emperor, The (1987)",Drama|War
1630,Rain Man (1988),Drama
1631,Driving Miss Daisy (1989),Drama
1632,Take the Money and Run (1969),Comedy
1633,Klute (1971),Drama|Mystery
1634,Repo Man (1984),Comedy|Sci-Fi
1635,Metropolitan (1990),Comedy
1636,Labyrinth (1986),Adventure|Children's|Fantasy
1637,"Breakfast Club, The (1985)",Comedy|Drama
1638,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror
1639,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
1640,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
1641,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1642,Freddy's Dead: The Final Nightmare (1991),Horror
1643,Friday the 13th (1980),Horror
1644,Friday the 13th Part 2 (1981),Horror
1645,Friday the 13th Part 3: 3D (1982),Horror
1646,Friday the 13th: The Final Chapter (1984),Horror
1647,Friday the 13th Part V: A New Beginning (1985),Horror
1648,Friday the 13th Part VI: Jason Lives (1986),Horror
1649,Friday the 13th Part VII: The New Blood (1988),Horror
1650,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
1651,Halloween (1978),Horror
1652,Halloween II (1981),Horror
1653,Halloween III: Season of the Witch (1983),Horror
1654,Halloween 4: The Return of Michael Myers (1988),Horror
1655,Halloween 5: The Revenge of Michael Myers (1989),Horror
1656,Prom Night (1980),Horror
1657,Hello Mary Lou: Prom Night II (1987),Horror
1658,Prom Night III: The Last Kiss (1989),Horror
1659,Prom Night IV: Deliver Us From Evil (1992),Horror
1660,Child's Play (1988),Horror
1661,Child's Play 2 (1990),Horror
1662,Child's Play 3 (1992),Horror
1663,Poltergeist (1982),Horror|Thriller
1664,Poltergeist II: The Other Side (1986),Horror|Thriller
1665,Poltergeist III (1988),Horror|Thriller
1666,"Exorcist, The (1973)",Horror
1667,Exorcist II: The Heretic (1977),Horror
1668,"Exorcist III, The (1990)",Horror
1669,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1670,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1671,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
1672,Gremlins (1984),Comedy|Horror
1673,Gremlins 2: The New Batch (1990),Comedy|Horror
1674,"Goonies, The (1985)",Adventure|Children's|Fantasy
1675,"Mask of Zorro, The (1998)",Action|Adventure|Romance
1676,Polish Wedding (1998),Comedy
1677,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir
1678,Soylent Green (1973),Sci-Fi|Thriller
1679,Metropolis (1926),Sci-Fi
1680,Back to the Future Part II (1989),Comedy|Sci-Fi
1681,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
1682,"Poseidon Adventure, The (1972)",Action|Adventure
1683,Freaky Friday (1977),Children's|Comedy
1684,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
1685,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western
1686,Babes in Toyland (1961),Children's|Fantasy|Musical
1687,Bambi (1942),Animation|Children's
1688,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1689,Dangerous Liaisons (1988),Drama|Romance
1690,Dune (1984),Fantasy|Sci-Fi
1691,"Last Temptation of Christ, The (1988)",Drama
1692,"Godfather: Part III, The (1990)",Action|Crime|Drama
1693,"Rapture, The (1991)",Drama|Mystery
1694,Lolita (1997),Drama|Romance
1695,Disturbing Behavior (1998),Horror|Thriller
1696,Mafia! (1998),Comedy|Crime
1697,Saving Private Ryan (1998),Action|Drama|War
1698,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
1699,"$1,000,000 Duck (1971)",Children's|Comedy
1700,"Barefoot Executive, The (1971)",Children's|Comedy
1701,"Black Cauldron, The (1985)",Animation|Children's
1702,"Black Hole, The (1979)",Sci-Fi
1703,Blackbeard's Ghost (1968),Children's|Comedy
1704,Blank Check (1994),Children's|Comedy
1705,Candleshoe (1977),Adventure|Children's|Comedy
1706,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi
1707,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy
1708,Condorman (1981),Action|Adventure|Children's|Comedy
1709,D2: The Mighty Ducks (1994),Children's|Comedy
1710,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy
1711,"Devil and Max Devlin, The (1981)",Comedy
1712,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance
1713,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
1714,"Gnome-Mobile, The (1967)",Children's
1715,"Great Mouse Detective, The (1986)",Animation|Children's
1716,"Happiest Millionaire, The (1967)",Comedy|Musical
1717,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
1718,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
1719,Hocus Pocus (1993),Children's|Comedy
1720,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi
1721,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi
1722,Hot Lead and Cold Feet (1978),Comedy|Western
1723,In Search of the Castaways (1962),Adventure|Children's
1724,"Incredible Journey, The (1963)",Adventure|Children's
1725,"Negotiator, The (1998)",Action|Thriller
1726,"Parent Trap, The (1998)",Children's|Drama
1727,BASEketball (1998),Comedy
1728,Full Tilt Boogie (1997),Documentary
1729,"Governess, The (1998)",Drama|Romance
1730,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance
1731,Roger & Me (1989),Comedy|Documentary
1732,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
1733,Out of the Past (1947),Film-Noir
1734,Doctor Zhivago (1965),Drama|Romance|War
1735,Fanny and Alexander (1982),Drama
1736,"Trip to Bountiful, The (1985)",Drama
1737,Tender Mercies (1983),Drama
1738,And the Band Played On (1993),Drama
1739,"'burbs, The (1989)",Comedy
1740,Fandango (1985),Comedy
1741,"Night Porter, The (Il Portiere di notte) (1974)",Drama
1742,Mephisto (1981),Drama|War
1743,Blue Velvet (1986),Drama|Mystery
1744,"Journey of Natty Gann, The (1985)",Adventure|Children's
1745,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical
1746,Kidnapped (1960),Children's|Drama
1747,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
1748,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
1749,"Mighty Ducks, The (1992)",Children's|Comedy
1750,"Muppet Christmas Carol, The (1992)",Children's|Musical
1751,Newsies (1992),Children's|Musical
1752,101 Dalmatians (1961),Animation|Children's
1753,One Magic Christmas (1985),Drama|Fantasy
1754,Peter Pan (1953),Animation|Children's|Fantasy|Musical
1755,Popeye (1980),Adventure|Comedy|Musical
1756,"Rescuers Down Under, The (1990)",Animation|Children's
1757,"Rescuers, The (1977)",Animation|Children's
1758,Return from Witch Mountain (1978),Children's|Sci-Fi
1759,"Return of Jafar, The (1993)",Animation|Children's|Musical
1760,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi
1761,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
1762,"Shaggy D.A., The (1976)",Children's|Comedy
1763,Sleeping Beauty (1959),Animation|Children's|Musical
1764,Something Wicked This Way Comes (1983),Children's|Horror
1765,Son of Flubber (1963),Children's|Comedy
1766,Song of the South (1946),Adventure|Animation|Children's|Musical
1767,Splash (1984),Comedy|Fantasy|Romance
1768,Squanto: A Warrior's Tale (1994),Adventure|Drama
1769,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
1770,Tall Tale (1994),Adventure|Children's
1771,Tex (1982),Drama
1772,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
1773,Swing Kids (1993),Drama|War
1774,Halloween: H20 (1998),Horror|Thriller
1775,L.A. Story (1991),Comedy|Romance
1776,"Jerk, The (1979)",Comedy
1777,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1778,"Man with Two Brains, The (1983)",Comedy
1779,Grand Canyon (1991),Crime|Drama
1780,Graveyard Shift (1990),Horror|Thriller
1781,"Outsiders, The (1983)",Drama
1782,Indiana Jones and the Temple of Doom (1984),Action|Adventure
1783,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi
1784,Nineteen Eighty-Four (1984),Drama|Sci-Fi
1785,"Dead Zone, The (1983)",Horror|Thriller
1786,Maximum Overdrive (1986),Horror
1787,Needful Things (1993),Drama|Horror
1788,Cujo (1983),Horror|Thriller
1789,Children of the Corn (1984),Horror|Thriller
1790,All Dogs Go to Heaven (1989),Animation|Children's
1791,"Addams Family, The (1991)",Comedy
1792,Ever After: A Cinderella Story (1998),Drama|Romance
1793,Snake Eyes (1998),Action|Crime|Mystery|Thriller
1794,Safe Men (1998),Comedy
1795,"Saltmen of Tibet, The (1997)",Documentary
1796,Atlantic City (1980),Crime|Drama|Romance
1797,Autumn Sonata (Höstsonaten ) (1978),Drama
1798,Who's Afraid of Virginia Woolf? (1966),Drama
1799,Adventures in Babysitting (1987),Adventure|Comedy
1800,Weird Science (1985),Comedy
1801,Doctor Dolittle (1967),Adventure|Musical
1802,"Nutty Professor, The (1963)",Comedy
